Texte|Score
vouloir coûter coûter réaliser équipement souhaitable quartier , arrondissement commune banlieue , conduirait constituer juxtaposition installation , insuffisant , qualité médiocre , implanter hasard possibilité foncière .|2.857142857142857
rester , distribution financement , part faire temps utile grand infrastructure transport , extension agglomération axe choisir entravée retarder .|4.285714285714286
finalement Paris , région , urbanisme prévoir long date coûtera improvisation comblement précipiter -coup retard criant .|1.4285714285714286
beauté étriquée : urbanisme parisien , schéma directeur permettre renouveau beauté .|7.142857142857143
Paris dessiner 1965 indigne Paris hier ambition .|4.285714285714286
﻿PLAN aménagement organisation général RÉGION parisienne 1880 Paris agglomération accru 5 million habitant , croissance exceptionnellement rapide , organisation méthode , arrivée massif provincial exiger politique conscient volontaire .|4.285714285714286
millier logement confort édifié incroyable désordre .|4.285714285714286
cours histoire , génération apporter contribution embellissement Paris , dernier année ajouter « beau ville monde » banlieue indifférencié , style âme .|7.142857142857143
développement extraordinaire Paris région , origine , inscrire sol : petit ville croisé route Flandres Seine , Paris romain gallo-romain côté Narbonne , Lyon Toulouse .|7.142857142857143
devenir cours 80 dernier année agglomération géant compte nombre habitant équivalent petit pays européen , parisa grandir lentement , guider principe témoigner rare continuité pensée , volonté opposer gigantisme , préoccupation garder équilibre harmonieux partie ville , soin apporter embellissement équipement .|10.0
Colbert , assister Prévôt marchand Pelletier , faire établir bullet Blondel plan « exact fidèle PARIS marquerait changement pouvoir suite commodité public , faciliter communication quartier embellissement ville » .|7.142857142857143
époque plaindre accroissement continuel augmentation « grand ville » provoquer « nécessité affaire , désir apprendre , plaisir curiosité » .|4.285714285714286
nouveau enceinte commencer , temps aménagement intérieur contribuaient embellissement commodité ville : création place , percement rue , fontaine , monument , aspect berge Seine .|7.142857142857143
Cinquante an tard , déclaration ROI , date 18 juillet 1724 constater construire périphérie , utiliser possibilité réservaient terre marais terre labourable intérieur limite 1672 , estimer « point grandeur ville parvenir , saurait souffrir nouveau accroissement exposer ruine » .|4.285714285714286
qualité souvent douteuse , réaliser hasard spéculation , lotissement tardèrent occuper surface égal demi Paris ( 13.000 hectare ) .|2.857142857142857
mettre terme développement anarchique inesthétique ruineux collectivité , comité supérieur Aménagement organisation général région parisien , créer ministère intérieur 1928 .|1.4285714285714286
mérite délimiter périmètre agglomération assurer meilleur utilisation sol sauvegardé espace libre boisé , longtemps livrer cupidité lotisseur .|7.142857142857143
, aujourd'hui , problème aménagement urbain proprement ajouter problème aménagement territoire dominer question économique social , équipement prendre place prépondérant importance vouloir participer , PARIS région , France entier .|2.857142857142857
plan aménagement présenter tâche multiple construction équipement exiger , conçu réaliser ordre harmonie , politique volonté aménagement organisation affirmé arrêter .|7.142857142857143
région parisien tâche lourd complexe , décret n° 58-1463 31 décembre 1958 prescrire établir : 1.|4.285714285714286
résultat atteindre rapidement , aménagement organisation général agglomération parisien région poser , grand métropole monde , problème autant aigu accroissement rapide domaine , équipement indispensable pouvoir réaliser rythme augmentation population .|4.285714285714286
falloir multiplier aménager installation permettre utilisation rationnel loisir journalier hebdomadaire culture , détente sport , oublier exploitation aviser richesse touristique ( monument , site , forêt , parc , plan eau , etc. ) .|7.142857142857143
caractire RÉGION parisienne PARIS développer cours siècle idée directrice ensemble débordant enceinte successif tracée , beau réalisation urbain manquer qualité , charme grandeur .|8.571428571428571
tracé important apparaître Napoléon Ier réalisation haussmann , discutable , permettre PARIS vivre présent .|5.714285714285714
banlieue opération envergure venir clarifier désordre évident ; habitation usine développéesau hasard , hasard rarement heureux constater manque général qualité .|2.857142857142857
beau site gâché récent groupe grand immeuble implanter partie disponible effacer triste lotissement moitié siècle .|4.285714285714286
extrême densité occupation cœur PARIS supposer amélioration réaliser adjonction , sorte « curetage » activité ajouter prestige capitale trouver progressivement reporté extérieur .|7.142857142857143
assainissement quartier noble devoir conserver animation , exubérance , marquer caractéristique ambiance PARIS , origine rayonnement .|7.142857142857143
ailleurs , quartier historique milieu lesquel Seine développer cours majestueux , ressortissent urbanisme protection mise , interdire expansion administratif inconsidérée troubleraient charme quiétude .|5.714285714285714
densification rendre malaisé installation service public indispensable .|4.285714285714286
ville versaille , saint-germain , saint-denis sceaux , grâce passer , histoire , réalisation marquer cours dernier siècle , garder physionomie caractère propre ; privilégier NEUILLY , saint-cloud vusinet profitent situation exceptionnel devoir réalisation qualité réserver origine clientèle aisé , habitant banlieue connaître logement perdre lotissement distendu entasser immeuble collectif , construire ordre , plan ensemble ( 1 ) hasard initiative dictée souvent spéculation parsemé établissement industriel souvent gênant insalubre , voisinage agréable « poudrett » service .|4.285714285714286
banlieue , insuffisance équipement élémentaire eau assainissement , quelquefois voirie , absence caractère urbain qualité interdisent développement harmonieux , vie social équilibré .|7.142857142857143
industrie activité trouver place convenable développer banlieue .|4.285714285714286
grand rapidité extension contrarier réalisation normal équipement créer friction ancien nouveau occupant assimilation produire mal .|4.285714285714286
politique accroissement potentiel industriel agglomération parisien , politique prélude décentralisation industrie , maintien développement justifier région .|4.285714285714286
pouvoir , intérêt , regrouper PARIS , banlieue , ville province .|7.142857142857143
titre service dépendre administration État , installation pouvoir avantageusement localiser ville province relier capitale , simplement , nécessaire raison proximité , banlieue , emplacement choisir .|7.142857142857143
pouvoir songer supprimer activité industriel intense( ailleurs irréalisable ) réduire intéressant souhaitable diversité .|2.857142857142857
heure marché commun , aller imposer nation français gros effort adaptation rationalisation , activité industriel intérêt libérer emplacement occuper cœur agglomération financer , partiellement , réinstallation province meilleur condition .|7.142857142857143
équipement public , judicieusement grouper , pouvoir , grâce réunion activité polyvalent créeront autour , permettre installation développement élément secteur privé épanouiront climat vie clientèle minimum , phénomène analogue « groupe » constater biologie .|7.142857142857143
réussite efficacité noyau urbain nouveau obtenir énergie précaution .|7.142857142857143
doute , pouvoir public disposeront-il faciliter grouper programme logement important ( ordre dizaine ) , implanter hôpital général spécialisé , faculté collège universitaire , lycée école , etc.|7.142857142857143
réussir véritable ville , indispensable activité tertiaire centre commercial important développer spontanément .|7.142857142857143
or , réussite nouveau centre urbain réel attraction exercer suffisant attirer initiative privé besoin large clientèle .|7.142857142857143
donner masse réalisation disposera sûrement pouvoir espérer , sembler pouvoir envisager création noyau judicieusement répartir .|7.142857142857143
disposer terrain libre facile libérer vaste ( 500 1.000 ) pouvoir trouver place programme logement ( densité fort ) , service public prévoir pouvoir envisagé , installation privé terrain devoir disponible aménagé recevoir facilement .|7.142857142857143
hypothèse pouvoir paraître séduisant ; moyen liaison routier ferroviaire PARIS exister , infrastructure nouveau coûteux nécessaire titre .|4.285714285714286
pouvoir raisonnablement prétendre faire mieux : construire cité 20 30.000 habitant , organiser , apporter activité indispensable .|7.142857142857143
doute résoudre partiellement problème logement ; réalisation apporteraient amélioration situation actuel agglomération ; , aggraverait problème centre PARIS ville chance acquérir vie propre population vivrait capitale ; tendance souder agglomération actuel constitueraient véritable prolongement tentaculaire agglomération , contrairement politique limitation extension souhaité gouvernement .|4.285714285714286
conduite , évolution progressif équipement urbain nombre emploi devoir adapter chiffre habitant , pouvoir .|7.142857142857143
meilleur solution ville situer ( ) rapport PARIS , condition « new towns » anglais rapport londre , extension modéré permettre assimiler , perdre caractère , population nouveau égal légèrement supérieur population actuel ?|7.142857142857143
rationnel construire doter équipement voulus .|7.142857142857143
, grâce effort concordant , ville réussite , pouvoir demander apporterait amélioration structure agglomération parisien ?|7.142857142857143
, effort important coordonné aménagement équipement , ailleurs , indispensable , servir habitant nouveau quartier quartier environnant commune voisin .|7.142857142857143
service public principal notamment établissement enseignement supérieur , secondaire technique pouvoir installer , centre affaire activité nature , , commercial industriel , centre culture loisir pouvoir créer développer , pôle attraction commune voisin autant important efficace liaison routière court - aisée , moyen transport commun , routier ferré , concevoir améliorer faciliter accès .|7.142857142857143
pouvoir crainte tromper mesure noyau composé , correctement construire équiper , caractère grand ville conserver disponibilité suffisant terrain accueillir établissement caractère exceptionnel , étendront progressivement zone influence commune voisin ; acquerront clientèle susceptible justifier succès complet .|8.571428571428571
agglomération parisienne problème essentiel réorganiser restructurer banlieue étendre .|4.285714285714286
devoir convenablement répartir autour PARIS pouvoir réaliser successivement temps .|7.142857142857143
élément pouvoir placer révéleront : falloir centre pouvoir réellement « démarrer » posséder déjà quelqu'un élément autour desquel venir facilement installer .|7.142857142857143
ceinturé bois verriÈre , CLAMART , meudon homme mort , émerger , plateau vélizy-villacoublay , 700 hectare superficie , situation abri pollution atmosphérique provenir agglomération parisien , sain aéré , présenter caractéristique correspondre principal critère énuméré chapitre 2 , susceptible permettre réalisation ensemble intéressant , jumelé agglomération versaillais , aérodrome militaire , occuper moitié , pouvoir transférer ailleurs .|7.142857142857143
hypothèse construction ville-parc spécialement aménager sport loisir présenter également intérêt .|7.142857142857143
nord-ouest , région développement poursuivre anarchique condition vie mériter améliorer .|4.285714285714286
politique nouveau grand ensemble précisément objet promouvoir unité devoir convenablement équiper , socialement équilibré économiquement cohérent , comprendre , côté logement , école , également service public , équipement social , commercial , culturel , conjuguant règle général zone habitation zone activité , conformément politique rapprochement habitat travail .|7.142857142857143
opération rénovation reconquête PARIS facilité notamment capacité accueil grand ensemble banlieue devoir « jumelé » rénovation interne proximité souhaitable pouvoir conserver , relation habitat travail voisin possible .|7.142857142857143
desserrement activité administratif universitaire , contribuer rendre vie local banlieue , permettre meilleur aménagement quartier parisien libération nombre emplacement pouvoir recevoir utilement affectation : espace vert , parking , etc.|7.142857142857143
occasion amorcer politique décongestion PARIS perdre cours dernier année construction PARIS grand édifice public ?|4.285714285714286
zone rural devoir demeurer , autant faire pouvoir , caractère actuel , vouloir devoir étioler vider habitant retrouver simplement activité fin semaine .|4.285714285714286
équipement hôtelier devoir développer améliorer .|7.142857142857143
développement modeste pouvoir envisager ville , CHANTILLY , fontainebleau , rambouillet , senli , pouvoir constituer couronne ville résidentiel tourisme , voire universitaire autour PARIS ; agglomération corbeil - essonné , LAGNY , pontoise - saint-ouen -L’ aumone , mureaur - meulan , poissy , situer agglomération parisien devoir , conserver équilibre caractère actuel , défendue prolongement tentaculaire banlieue parisien .|4.285714285714286
toutefois , raison difficulté pratique présenter , conjoncture actuel , opération nature , délai nécessaire ; devoir dépasser dizaine année .|4.285714285714286
disposition prise but , notamment modification pouvoir apporter texte actuel propriété commercial , nature rendre possible îlot rénover opération meilleur volonté reculent hésiter souvent , raison difficulté considérable présenter .|4.285714285714286
commerce « quotidien » grand magasin , service administratif bureau étude recherche , école spécialisé centre universitaire culturel ordre , installation sportif théâtre , sûrement année venir programme localisation groupé pouvoir , opportunément choisir , créer relais centre affaire parisien contribuer efficacement restructuration revitalisation banlieue cité satellite région .|7.142857142857143
transport commun , ferré routier , améliorer .|7.142857142857143
travail exécuter ( passage , souterrain , équipement , élargissement chaussé , berge Seine , etc. ) ; insuffisant .|4.285714285714286
doute , réseau autobus important compensé , mesure , difficulté adaptation devoir conception , , retarder amélioration important réseau ferré .|7.142857142857143
création nouveau noyau urbain , principal secondaire , progressivement application , vouloir restructuration possible réussisse , indispensable réseau transport ferré repensé esprit liaison rapide point région , liaison convergent cœur PARIS .|7.142857142857143
exclure , entendre , amélioration réseau « omnibus » urbain suburbain , électrification ligne assurer « traction vapeur » : vincenue banlieue , électrification utilisation transport voyageur ligne « petit ceinture » ( rocade périphérique transport commun indiquer infrastructure exister presque totalité trajet ) pouvoir incorporation ligne banlieue S.N.C.F. desservir rond-point défense ) .|7.142857142857143
banlieue , création important nouveau : autoroute ouest mise service guerre , autoroute sud 1960 ; amélioration traverser déviation route national , incontestablement faciliter circulation , suivre , loin , rythme accroissement .|7.142857142857143
enfin , faire face besoin croissant stationnement , trottoir grand avenu PARIS , progressivement transformé parking , détriment circulation piéton .|4.285714285714286
devoir traiter largement possible correctement aménagé planté , isoler riverain bruit , constituer cadre agréable .|7.142857142857143
— radial : réseau route national départemental devoir , entendre , améliorer mesure situation local permettre pratiquement réaliser ( élargissement , passage niveau séparer , latéral , etc. ) dépense exagéré , amélioration local faire déplacer géographiquement engorgement retomber loin « problème précédent » .|8.571428571428571
développement place , point vue aménagement général région parisien , inopportun .|4.285714285714286
engager dépense investissement important intensifier , grand proportion , trafic actuel bourget déjà gênant population voisin empêcher développement urbain secteur , point vue aménagement région parisien , erreur autant grave , exposé page 35 présent rapport , aéroport Paris étudier localisation éventuel aérodrome nord Paris destiner remplacer ultérieurement aéroport bourget , situer agglomération parisien éloigner ( 25 km Notre-Dame ) .|4.285714285714286
maintien titre intéressant , éviter doute transport lointain .|7.142857142857143
, utilité navigation canal Saint-Martin souvent discuter , pouvoir demander couverture faciliterait création traversée nord-sud boulevard Villette quai Seine .|7.142857142857143
contribueront mieux améliorer niveau général équipement , faciliter essor nouveau noyau urbain devoir créer , conséquence , décongestionnant établissement parisien .|7.142857142857143
captage supplémentaire perfectionnement puisage service ; accroissement débit étiage construction barrage amont Seine Marne , apporter amélioration .|7.142857142857143
( 1 ) but essentiel périmètre éviter développement tentaculaire désordonné agglomération notamment agglomération parisien .|2.857142857142857
schéma général indiquer opération , fonction situation existant évolution prévisible souhaitable secteur , pouvoir inscrire Plan Aménagement organisation général région parisien .|7.142857142857143
développement consommation énergie électrique région parisien conduire vraisemblablement amélioration extension éventuel centrale existant , création nouveau couloir ligne transport énergie électrique .|7.142857142857143
attribution commissaire construction urbanisme charger élaborer Plan Aménagement organisation général région parisien définir modalité réalisation opération prévu ( 1 ) , permettre attirer attention moyen faciliteraient réalisation .|7.142857142857143
réussir œuvre important aménagement région , indispensable autorité responsable bénéficier concours réserve représentant population , opinion public , intérêt privé multiple groupement toucher loin activité économique action social région .|7.142857142857143
, réflexion expérience domaine aménagement région parisien prolongement naturel constituer équipement , aboutir conclusion autorité régional unique devoir responsable règlement grand problème aménagement équipement bénéficier large délégation pouvoir administration centrale , temps pouvoir agir domaine aménagement équipement nom organe coordination collectivité local .|4.285714285714286
adaptation rythme croissance rapide connaître agglomération parisien réalisait rapidement , risque grand voir substituer superposer administration collectivité , organisme technique , public parapublic , créer pression nécessité système administratif traditionnel faire face problème aménagement équipement venir aujourd'hui titre plan préoccupation administrateur élu solution lesquel administrateur élu devoir pouvoir continuer jouer rôle exercer intervention .|4.285714285714286
or , étude indispensable : étude technique économique proprement relatif réalisation réseau transport régional création nouveau aérodrome nord PARIS ; étude comparatif rentabilité groupe opération , nature , concourent objet : amélioration réseau routier existant création nouveau exemple ; — étude mesure nouveau institution taxe stationnement affecter création aménagement parking urbain , etc.|7.142857142857143
politique exposer récemment parlement ( 1 ) : intensification mesure décentralisation secteur secondaire tertiaire , décentralisation service public , plan action revitalisation « région déprimé » , action favoriser développement rayonnement grand ville faire véritable capitale régional , ...|7.142857142857143
nécessaire réorganiser restructurer banlieue évitant extension inutile apporter élément vie actif faire défaut : industrie , commerce , affaire , vie culturel loisir , activité création dégagée centre lier vie agglomération , interdire transférer région éloigné .|4.285714285714286
éviter extension périphérique facile incohérent agglomération , limite tracer autour zone urbain central .|2.857142857142857
"méthode intervention partielle , ajustement quotidien , dilution crédit multitude opération urgence pouvoir suivre : source gaspillage , impuissant éviter perc type= "" axiol "" pol= "" neg "" n=3>la dégradation structure capitale , enserrée problème inextricable , détérioration condition existence population ."|1.4285714285714286
politique viser encourager , , décentralisation entreprise industriel secteur tertiaire maintien , développement , justifier région parisien .|4.285714285714286
activité SECONDAIrE importance activité région parisien rappelé chapitre I , examineron localisation , répartition , superficie occuper actuellement nécessaire meilleur aménagement région .|7.142857142857143
développement industrie secondaire poursuivre fin XIXe siècle anarchique implantation établissement habitation .|4.285714285714286
, intérieur agglomération parisien proprement extérieur agglomération , nombre ville développement modéré envisager répartition activité moyenne importance secteur zone rural , localisation possible prévu quantité suffisant répondre besoin remise ordre progressif activité secteur secondaire agglomération parisien .|7.142857142857143
déplacement industrie intérieur limite région parisien , agréé cadre plan général , pouvoir accompagner avantage , neutraliser coup sûr effort entreprendre , ailleurs , faveur meilleur aménagement ensemble territoire .|7.142857142857143
aménagement correct étudier nouveau zone activité région parisien devoir , condition meilleur travail , rapprochement lieu emploi habitat économie résulteront , encouragement industriel transférer entreprise installer bâtiment vétuste mal adapter main-d' œuvre .|8.571428571428571
° activités SECONDAIrE : étude condition installer activité secondaire montrer entreprise , implanter mieux commodité hasard initiative individuel occuper mauvais condition espace pouvoir mieux utiliser , construction habitation aménagement espace vert notamment .|5.714285714285714
faciliter décentralisation établissement relever État ; 4 .|7.142857142857143
mesure devoir permettre mieux contrôler attraction exercer PARIS région rester France rechercher meilleur équilibre économique social ensemble Pays ; devoir également améliorer sortir population actif région parisien meilleur répartition lieu travail ; devoir enfin revitaliser « commune-dortoir » , favoriser développement assurer existence ville graviter orbite capitale « survie » bourgade rural région menacer dépérir .|5.714285714285714
concentration humain , aggraver centralisation affaire , centre culturel , administration , cœur PARIS , superposent activité industriel installer souvent mauvais condition créer fréquemment localisation gêne habitat .|4.285714285714286
répartition défectueuse lieu travail origine , long coûteux migration journalier population temps donner naissance « commune-dortoir » gestion créer souci responsabilité .|4.285714285714286
vue remédier grave inconvénient assurer meilleur équilibre capitale , mieux équiper mieux aménager , devoir conserver prestige national international , province activité attrait devoir développer largement domaine fonction expansion démographique évolution prévisible activité , action pouvoir public collectivité conformera principe : 1.|8.571428571428571
objectif pouvoir atteindre politique aménagement national notamment mesure favoriser développement capitale régional , , ligne pôle attraction frontière région parisien ( Orléans , troye , Reims , Amiens , Rouen , Mans , etc. ) .|7.142857142857143
améliorer équipement PARIS banlieue zone rural .|7.142857142857143
dév2lopper larmement politique foncière réaliser meilleur condition opération urbanisme importance , permettre collectivité public lutter spéculation récupérer plus-value .|7.142857142857143
prévoir création nouveau noyau urbain principal noyau secondaire amorceront restructuration meilleur équipement agglomération parisien favoriser rénovation quartier vétuste insalubre PARIS banlieue .|8.571428571428571
Éngagée État , consultation international phase indispensable mobilisation compétence susceptible procurer matière « intelligence spatial territoire » développement raisonné métropole contemporain .|7.142857142857143
face mutation rapide incontrôlée ville territorial , falloir repenser fonction modèle spatial procédure négociation multiple acteur ?|4.285714285714286
préparer région Paris avenir - mission charge aménagement urbanisme - rendre vie meilleur million homme femme , habitant aujourd'hui demain ; faire région outil économique efficace service collectivité national ; mettre beauté ancien , créer beauté nouveau , Parisien visiteur pays lointain pouvoir aimer .|10.0
erroné , arrêter chiffre brut ( +3,2 million habitant 23 an ) , croire accroissement région Paris marque fin décentralisation entreprise dizaine année .|4.285714285714286
"mesure mieux effort métropole équilibre devoir accomplir parvenir taux croissance , nécessaire atteindre , vouloir contribuer "" soulager "" efficacement région parisien ."|7.142857142857143
"rappeler nouveau , partir moment nombre ville augmenter 3 % année important soutenir accroissement annuel ordre 2,5 % moyenne , commencer "" soulager "" Paris , triplement représenter effort considérable dépasser année récent ."|8.571428571428571
- prévoir nombre habitant région parisien trente-cinq an , prévoir vouloir freinage métropole équilibre ville bassin parisien : contraire prévoir essor année récent commencement réveil , faire hypothèse aller tripler an , minimum doubler ; an 2090 région Paris 14 million habitant , tôt .|7.142857142857143
léger céder pression quotidien exercée faveur besoin logement densifier abusivement rare terrain disponible agglomération actuel .|4.285714285714286
voir grand , sagesse garder réserve intra-muros temps hardiesse aller construire large périmètre urbain aujourd'hui . .|8.571428571428571
domaine subjectif , réussite échec réalisation pouvoir diversement apprécier ; indéniable toutefois passer heure jour , face mur aveugle cour obscur paysage dégager comporter morceau ciel verdure , différence .|5.714285714285714
affaire urbanisme sens strict : niveau aménagement régional déjà , surface site nécessaire meilleur architecture pouvoir ménagé compromis .|4.285714285714286
"Jadis limité mécène prince éclairé , presque disparu révolution industriel , prise conscience exister devoir "" construire beau "" devenir exigence collectif ."|7.142857142857143
ville , nécessité implantation jouer , niveau : - intérieur quartier : agencement implantation logement , atelier , bureau , >service public , transport ; - quartier : disposition , rapport , quartier fonction dominant résidence , emploi , commerce culture , ; - grand agglomération : composition , échelle géographie région urbain ensemble , ville constituer ( 2 ) , espace libre , forestier agricole .|7.142857142857143
"solution problème poser réalisation grand ouvrage programme équipement déterminant avenir agglomération pouvoir utilement formuler appui "" objectif 1975 "" ."|5.714285714285714
part retard lourd conséquence , plan urbanisme plan financier : pouvoir réaliser aisément coût normal aujourd'hui demanderait demain expropriation prouesse technique coûteux résultat imparfait .|7.142857142857143
fou prétendre faire mourir Paris mieux faire revivre ?|4.285714285714286
"ci-après : "" ) lenteur rénovation "" , page"|4.285714285714286
devoir étendre , au-delà statistique global , problème , ressenti , disparition rapide espace libre sein zone aggloméré .|4.285714285714286
1945 , situation améliorer ; contraire empiré .|2.857142857142857
RÉGION parisienne 1965 échelle : 1/500.000 progressivement espace laisser libre colmatent nombre - important insuffisant - logement , usine , bureau , manière implanter aggraver situation urbanisme , conduire situation présenter constater déplorer : espace libre disparition , banlieue sous-équipée moyen transport service public , centre congestionné , quartier vétuste lentement reprendre rénovation .|1.4285714285714286
"erroné espérer extension "" linéaire "" marquer fin développement tache huile : comparer terrain situer loin extension linéaire , "" terrain intervalle "" , , , œil vouloir construire , dépourvu avantage : moindre éloignement centre , mesurer kilomètre , souvent proximité réel zone déjà construire , équiper réseau eau , assainissement électricité ."|4.285714285714286
pouvoir public conduire autoriser construction logement zone , temps vouloir , notamment raison lenteur aménagement 5.000 hectare Z.U.P. indiquer promoteur , public ( 2 ) privé , emplacement préférable bâtir , c'est-à-dire zone extension agglomération doter équipement infrastructure nécessaire .|5.714285714285714
difficile , anormalement coûteux , implanter équipement pleinement satisfaisant sein proximité immédiat banlieue , permettre ville informe incomplet actuellement , majeur partie étendue .|2.857142857142857
insuffisance emploi cause faire implantation banlieue , situation actuel dernier , loin présenter avantage ; espace disponible grand , , centre , bureau atelier étroit caractéristique taudis ; sous-équipement banlieue créer difficulté transport personnel rapport clientèle ; poids impôt local , lourd Paris , fort inégal commune banlieue , contribuer également freiner meilleur répartition emploi ' agglomération .|4.285714285714286
faire , mesurer nombre logement détruire , rénovation avérer lent prévoir .|4.285714285714286
autorité local sagesse réserver temps vouloir parcel terrain nécessaire équipement considérer guère indispensable , longtemps négliger ( terrain sport jeu , piscine , maison jeune , etc. ) , réalisation ultérieur équipement zone dense rendre difficile coûteux .|2.857142857142857
- niveau supérieur , secteur ordre quart moitié arrondissement Paris , opération rénovation intéressant , pouvoir conçu combler lacune retard urbanisme ; niveau nécessaire ; niveau rare ; opération couvrir superficie hectare .|8.571428571428571
opération type coûteux , multiplication affaire crédit ; difficulté entraîner , , social humain : falloir reloger habitant , commerce , artisan , atelier , voire usine ( 3 ) .|2.857142857142857
problème technique modernisation immeuble ancien pouvoir considérer résoudre , problème poser partir moment opération concerner immeuble isoler , étendent quartier : problème voirie , souvent inadapté condition vie aujourd'hui ; problème humain ; relogement habitant artisan quartier ancien immeuble réhabilité paraître , raison prix revenir opération ( 1 ) , difficile assurer cas rénovation , comporter généralement fort proportion logement social .|2.857142857142857
falloir leurrer : rénovation nécessaire nécessairement lent .|4.285714285714286
succès réhabilitation modernisation vieux quartier Paris banlieue lier extension agglomération .|7.142857142857143
") conclusion Banlieue sous-équipée habitat dévore espace libre , centre congestionné , quartier vétuste rénovent lenteur , tableau résumé présenter "" urbanisme faire "" région Paris dernier année ( 2 ) ."|4.285714285714286
tableau donner sentiment dynamisme anarchique .|4.285714285714286
"devoir attendre orientation précis extension , réserve terrain équipement : composition "" creux "" "" "" ."|7.142857142857143
) périmètre agglomération petit grand ensemble construire guerre banlieue , critique concentrer déficience ( 3 ) , faire oublier condition lamentable , cours année suivre guerre mondial , lotissement submergé environs , boisé cultivé , agglomération .|1.4285714285714286
"Explicable doute période stagnation démographique économique , justifier œil opinion croire "" Paris monstrueux "" falloir empêcher grandir , conforté thèse schématique décentralisation parisien , limite - enceinte 1960 - révéler dommageable intenable face augmentation naissance ménage , face accroissement besoin espace population , face multiplication nombre automobile ."|4.285714285714286
"demander terrain stimulée devenir fort , rareté terrain équiper convenablement desservir venir superposer rareté "" administratif "" ; double rareté offrir présence demander croissant entraîner conséquence : - réduction progressif espace demeurer libre intérieur "" périmètre urbanisation "" limiter frontière administratif ; surface réserver plan équipement public ( lycée , stade , espace vert ) faire objet bataille incessant souvent perdre ; règle hauteur densité prescrite zone habitat , subir fatalement rude assaut terminer généralement "" bourrage terrain "" , amortir conséquence rareté: hausse prix ; - accélération hausse prix terrain intérieur périmètre ; enquête réaliser agence foncière technique région parisien , ressort prix moyen mètre carré terrain bâtir triplé 1958 1963 , correspondre augmentation moyenne 25 % année ; constatation hausse prix , quasi-certitude poursuite entraîner spéculation ; - spéculation prix terrain , terrain situer extérieur périmètre , relativement desservir ."|4.285714285714286
"total , exiguïté périmètre agglomération faciliter , justifier , généralisation "" urbanisme dérogatoire "" généralisation urbanisme dérogatoire , inégalité , injustice tentation provoquer , risque tuer effort bientôt espoir aménagement rationnel composition urbanisme ."|5.714285714285714
petit zone emploi créer auprès grand ensemble , Massy sarcelle ; mise place facilité réduction montant redevance ; centre recherche implantent sud agglomération , siège social ouest .|7.142857142857143
mouvement toutefois insuffisant regard importance nouveau zone habitat .|4.285714285714286
gêné crainte chef entreprise voir orienter décentralisation lointain envisager quitter implantation actuel , exiguïté vétusté faire souvent véritable taudis industriel .|4.285714285714286
pratique actuel correspondre souci légitime - intérêt région parisien – accélérer décentralisation industriel ; toutefois inconvénient combiner rigueur chef entreprise entendre faire effort construire installation moderne , indifférence soucier quitter installation ancien .|5.714285714285714
risque voir secteur migration alternant amplifier allonger ailleurs écarté , paraître nécessaire orienter ferme zone genre industriel obtenir agrément , industriel implantent souvent proximité immédiat Paris .|4.285714285714286
redémarrage pouvoir progressif , résultat immédiatement perceptible chantier inconvénient , notamment circulation .|4.285714285714286
Dus initiative public privé , marquer Paris sortir léthargie .|7.142857142857143
b ) nécessité urbanisme décalage importance construction étroitesse urbanisme mieux mieux percevoir .|7.142857142857143
esprit voir réponse question nier problème , refuser admettre croissance , repousser extension spatial .|1.4285714285714286
conserver frontière , conserver gabarit , conserver campagne , admettre construction parcimonieusement , autant attitude négatif bousculé passer lointain récent , , large part , venir voir , cause difficulté actuel .|4.285714285714286
changement dimension fondamental remédier mal déjà dénoncé : - faire face insuffisance clairement percevoir grand ensemble , absence équipement collectif banlieue , congestion centre , remède créer centre urbain nouveau , ville nouveau zone extension , centre urbain renforcé , diversifier rénové banlieue actuel ; - mettre fin pénurie terrain bâtir disparition espace libre , falloir sortir hardiment périmètre agglomération fixer an , choisir zone extension ; faciliter transport rapprocher habitat lieu loisir campagne , extension spatial devoir canaliser axe préférentiel croissance progressif ville nouveau possible ; - permettre enfin interdépendance agglomération actuel extension venir , espace construire espace libre , ville agglomération campagne , falloir organiser unité aller devenir , agglomération parisien , région urbain Paris .|8.571428571428571
( 4 ) Comparée relatif jeunesse parc véhicule privé , usent rapidement , moitié an âge , vétusté traduire délaissement souffert équipement collectif , c'est-à-dire vérité usager .|2.857142857142857
prémiqre orientation améliorer réseau transport manière mettre centre portée habitant banlieue .|7.142857142857143
amélioration radical transport région Paris – apporter agglomération entier progrès décisif boulevard haussmann siècle métro Bienvenüe demi-siècle ville Paris , c'est-à-dire raccourcissant distance réduire temps fatigue parcours - amélioration possible moyen moderne transport , train , autobus voiture , bénéficier infrastructure convenable : ferré autoroute .|10.0
déuriÈmé orientation améliorer équipement banlieue , niveau commune grand ensemble .|7.142857142857143
nécessité reconnaître ; progrès notable réaliser ; lacune conception équipement nécessaire , retard réalisation , révéler plan social inconvénient grave ( 5 ) programme venir efforcer ' parer .|5.714285714285714
progrès niveau commune grand ensemble , combleront fossé exister qualité diversité service pouvoir offrir , cœur Paris , 8 million utilisateur virtuel , pouvoir , niveau quartier , population .|5.714285714285714
localisation préfecture étudier constituer élément fondamental restructuration banlieue ( Nanterre , Bobigny , Créteil ) création centre urbain nouveau ( cergy-pontoise Évry ) .|7.142857142857143
